"REF_DATE","GEO","DGUID","Wages","Type of work","North American Industry Classification System (NAICS)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","19.02","","","","2"
"2005-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","19.26","","","","2"
"2005-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","19.37","","","","2"
"2006-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","19.85","","","","2"
"2006-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","19.96","","","","2"
"2006-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.17","","","","2"
"2006-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.45","","","","2"
"2006-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.40","","","","2"
"2006-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.27","","","","2"
"2006-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.20","","","","2"
"2006-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.46","","","","2"
"2006-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.80","","","","2"
"2006-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.39","","","","2"
"2006-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.60","","","","2"
"2006-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.54","","","","2"
"2007-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.96","","","","2"
"2007-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","20.87","","","","2"
"2007-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.25","","","","2"
"2007-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.47","","","","2"
"2007-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.41","","","","2"
"2007-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.24","","","","2"
"2007-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.74","","","","2"
"2007-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.42","","","","2"
"2007-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.83","","","","2"
"2007-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.86","","","","2"
"2007-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.59","","","","2"
"2007-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.24","","","","2"
"2008-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.24","","","","2"
"2008-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.47","","","","2"
"2008-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.49","","","","2"
"2008-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.79","","","","2"
"2008-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.86","","","","2"
"2008-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.68","","","","2"
"2008-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.96","","","","2"
"2008-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.90","","","","2"
"2008-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","21.96","","","","2"
"2008-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.05","","","","2"
"2008-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.30","","","","2"
"2008-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.37","","","","2"
"2009-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.83","","","","2"
"2009-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.91","","","","2"
"2009-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.31","","","","2"
"2009-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.03","","","","2"
"2009-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.92","","","","2"
"2009-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.64","","","","2"
"2009-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.48","","","","2"
"2009-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.71","","","","2"
"2009-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.89","","","","2"
"2009-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.83","","","","2"
"2009-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.78","","","","2"
"2009-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.95","","","","2"
"2010-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.30","","","","2"
"2010-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.78","","","","2"
"2010-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.82","","","","2"
"2010-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.00","","","","2"
"2010-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.72","","","","2"
"2010-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","22.96","","","","2"
"2010-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.12","","","","2"
"2010-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.15","","","","2"
"2010-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.01","","","","2"
"2010-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.10","","","","2"
"2010-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.02","","","","2"
"2010-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.21","","","","2"
"2011-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.34","","","","2"
"2011-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.36","","","","2"
"2011-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.64","","","","2"
"2011-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.64","","","","2"
"2011-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.51","","","","2"
"2011-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.40","","","","2"
"2011-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.25","","","","2"
"2011-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.39","","","","2"
"2011-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.24","","","","2"
"2011-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.20","","","","2"
"2011-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.29","","","","2"
"2011-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.61","","","","2"
"2012-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.59","","","","2"
"2012-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.86","","","","2"
"2012-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.98","","","","2"
"2012-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.16","","","","2"
"2012-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.26","","","","2"
"2012-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.86","","","","2"
"2012-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.73","","","","2"
"2012-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.25","","","","2"
"2012-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.73","","","","2"
"2012-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.89","","","","2"
"2012-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","23.92","","","","2"
"2012-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.46","","","","2"
"2013-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.77","","","","2"
"2013-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.33","","","","2"
"2013-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.26","","","","2"
"2013-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.46","","","","2"
"2013-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.28","","","","2"
"2013-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.67","","","","2"
"2013-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.91","","","","2"
"2013-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.79","","","","2"
"2013-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.49","","","","2"
"2013-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.37","","","","2"
"2013-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.53","","","","2"
"2013-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.99","","","","2"
"2014-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.73","","","","2"
"2014-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.17","","","","2"
"2014-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.18","","","","2"
"2014-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.69","","","","2"
"2014-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.65","","","","2"
"2014-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.23","","","","2"
"2014-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.40","","","","2"
"2014-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.54","","","","2"
"2014-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.70","","","","2"
"2014-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.74","","","","2"
"2014-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.20","","","","2"
"2014-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.15","","","","2"
"2015-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.32","","","","2"
"2015-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.09","","","","2"
"2015-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.40","","","","2"
"2015-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.47","","","","2"
"2015-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.37","","","","2"
"2015-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","24.89","","","","2"
"2015-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.51","","","","2"
"2015-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.78","","","","2"
"2015-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.59","","","","2"
"2015-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.73","","","","2"
"2015-11","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.84","","","","2"
"2015-12","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","26.18","","","","2"
"2016-01","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.84","","","","2"
"2016-02","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.67","","","","2"
"2016-03","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.93","","","","2"
"2016-04","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","26.24","","","","2"
"2016-05","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","26.21","","","","2"
"2016-06","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.72","","","","2"
"2016-07","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","25.83","","","","2"
"2016-08","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","26.25","","","","2"
"2016-09","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","26.31","","","","2"
"2016-10","Canada","2016A000011124","Average hourly wage rate","Both full- and part-time employees","Transportation and warehousing [48-49]","Both sexes","15 years and over","Current dollars","75","units","0","v2132614","1.2.1.10.1.1","26.05","","","","2"
